0,0.016458,0.084213,0.075645,0.010371,0.025745,0.013069,0.0082776,0,0.069949,0.029821,0.01717,0,0.022387,0.017951,0.0084974,0.021882,0.10625,0.016218,0.010275,0.010102,0.31789,0.028448,0.01535,0,0.038696,0.013118,0.013208,0,0.022245,0.015813,0.0098675,0.024051,0.039408,0.085396,0,0,0.011682,0.035778,0.0060315,0
0.13325,0.023366,3.2078e-06,0.038459,0.010439,0,0.033057,0.0083735,0.039783,0.0277,0.011026,0.040246,0,0.069595,0,0.0092429,0.00020147,0.0030458,0.011198,0,1.6548e-05,0.0020912,0,0.012437,0,2.9095e-06,0,0.012248,0,0.025645,0,0,0,0.0078081,2.7373e-05,0,0,0,0.018106,0,0
0.048208,0.072298,6.3735e-06,0.079751,0.024219,0,0.06813,0.03467,0.0093969,0.0063369,0.0058293,0.016647,0,0.055741,0,0,0.010297,0.0017729,0.011472,0,0.00017564,0.0018471,0,0.01302,0,7.6112e-06,0,0.0083994,7.249e-06,0.015787,0,0,0.00081234,0.024548,1.2254e-06,0,0,0,0,0,0
0.071766,0.073845,1.6528e-05,0.0069951,0.0096114,0,0.071815,0.02755,1.2703e-06,0.27653,0.0010169,0.023747,0,0.035261,0,0.028881,0.00060189,0.0017978,0.034591,0,0.00044334,0.00095276,0.00093661,0.026068,0.058777,4.0177e-07,0.00019793,0.019856,1.0452e-05,0.0185,0,0,0,0.011333,5.4473e-05,0,6.7028e-07,0,1.2291e-05,0,0
0.02166,0.11354,2.5264e-05,0.14105,0.21433,0,0.16247,0.027737,0.1834,0.030699,0,0.23031,0.25655,0.21224,0,0,0.12771,0.0059353,0.23332,0.01836,0.00032562,0.11008,0.0014942,0.31393,0.23071,0.00021201,0.0011215,0.060463,0.0015909,0.19037,0,0,0.0027922,0.1899,4.0993e-05,0,4.8699e-07,0.0034847,1.3051e-05,0.0009225,0
0.0040849,0.1952,0.013474,0.28101,0.42898,0.46248,0.22966,0.034832,0.33499,0.084657,0.57831,0.40885,0.53797,0.14435,0.58092,0.12956,0.42449,0.058115,0.33755,0.15422,0.56373,0.043512,0.15569,0.24701,0.12115,0.2124,0.21058,0.45483,0.16426,0.47004,0.25864,0.22206,0.64653,0.33758,0.016037,0.13687,0.17251,0.22637,0.11266,0.20412,0.17531
0.0034587,0.1385,2.8749e-06,0.0070133,0.014931,0,0.10611,0.038487,0.029957,0.18509,0.0062083,0.067634,0,0.071631,0,0,0.00079653,0,0.014089,0,0.00050279,0.0036975,6.5226e-05,0.024679,0.39783,0,0.00021311,0.026199,1.187e-05,0.04231,0,0,0,0.017283,7.6853e-05,0,3.8883e-07,6.0486e-05,9.6933e-06,0,0
0.010085,0.19528,0,0.10719,0.020198,0,0.12945,0.092941,0.084847,0.046211,0.0044917,0.021015,0,0.10782,0,0,0.014253,0.005276,0.030445,0,0.00047961,0.0014798,2.6781e-06,0.014676,0,1.0956e-05,0,0.14661,0,0.042627,0,0,0.016207,0.15799,1.3231e-06,0,3.8537e-07,3.8657e-07,0,0,0
0.0034482,0.06956,1.0252e-06,0.054634,0.0072562,0,0.080024,0.03329,0.13856,0.1032,0.0024049,0.072276,0,0.17695,0,0,0.0010368,0,0.026729,0,0.0022906,0.0028782,4.4095e-05,0.03863,0,4.0798e-06,0,0.028601,0,0.079316,0,0,0,0.12235,2.3777e-06,0,4.421e-07,0,1.4372e-05,0,0
0.70404,0.10196,0.90226,0.20825,0.25967,0.51177,0.10621,0.69384,0.17906,0.16963,0.36089,0.1021,0.20547,0.10403,0.40113,0.82382,0.39872,0.81781,0.28439,0.81715,0.42194,0.51558,0.81332,0.2942,0.19154,0.74866,0.77477,0.22959,0.83412,0.093161,0.72555,0.76807,0.30961,0.091811,0.89836,0.86313,0.82749,0.7584,0.83341,0.78893,0.82469
0.9967,0.96607,0.99895,0.98259,0.99863,0.99553,0.87325,0.99984,0.9979,0.9933,0.99577,0.61743,0.95698,0.93115,0.99452,0.99841,0.97886,0.99716,0.99249,0.99984,0.99378,0.98864,0.99929,0.99374,0.81648,0.99877,0.99847,0.97802,0.99917,0.90282,0.99148,0.99972,0.99798,0.84562,0.99606,0.99982,0.99813,0.99729,0.99816,0.99934,0.99893
0.00322,0.027765,0.00097889,0.014982,0.0011738,0.0043662,0.12669,2.9511e-05,0.0020736,0.0055767,0.0038122,0.37945,0.041524,0.068447,0.005212,0.0012218,0.020974,0.0024424,0.0065387,1.038e-06,0.0062199,0.0073822,0.00013284,0.0058798,0.18336,0.0011114,0.0011126,0.021984,0.00074914,0.096114,0.0075214,0.00022277,0.0018012,0.15363,0.003564,8.9287e-05,0.0017276,0.0021431,0.0013428,0.0005903,0.00102
